video_id,date,days_since_post,play_count,like_count,comment_count,share_count,collect_count,download_count,whatsapp_share_count
7432846932537593130,2024-11-02,0,107,8,0,0,0,0,0
7432846932537593130,2024-11-03,1,248,19,3,0,0,0,0
7432846932537593130,2024-11-04,2,261,20,3,2,0,1,0
7432846932537593130,2024-11-05,3,272,24,3,2,0,1,0
7432846932537593130,2024-11-06,4,300,28,3,2,0,1,0
7432846932537593130,2024-11-07,5,321,30,3,2,0,1,0
7432848839465372970,2024-11-02,0,60,7,0,0,1,0,0
7432848839465372970,2024-11-03,1,223,15,1,0,2,0,0
7432848839465372970,2024-11-04,2,294,17,1,0,2,0,0
7432848839465372970,2024-11-05,3,313,19,1,0,2,0,0
7432848839465372970,2024-11-06,4,322,19,1,0,2,0,0
7432848839465372970,2024-11-07,5,332,20,1,0,2,0,0
7432849360842427691,2024-11-03,1,944,48,1,1,0,0,0
7432849360842427691,2024-11-04,2,1128,49,1,1,0,0,0
7432849360842427691,2024-11-05,3,2240,56,1,1,0,0,0
7432849360842427691,2024-11-06,4,2619,56,1,1,1,0,0
7432849360842427691,2024-11-07,5,2879,60,1,1,1,0,0
7432850371871001887,2024-11-03,1,294,36,1,0,0,0,0
7432850371871001887,2024-11-04,2,309,38,1,0,0,0,0
7432850371871001887,2024-11-05,3,317,38,1,0,0,0,0
7432850371871001887,2024-11-06,4,324,39,1,0,0,0,0
7432850371871001887,2024-11-07,5,327,39,1,0,0,0,0
7432851841173458218,2024-11-03,1,293,9,0,0,0,0,0
7432851841173458218,2024-11-04,2,299,9,0,0,0,0,0
7432851841173458218,2024-11-05,3,300,9,0,0,0,0,0
7432851841173458218,2024-11-06,4,300,9,0,0,0,0,0
7432851841173458218,2024-11-07,5,301,9,0,0,0,0,0
7432852278375091486,2024-11-03,1,371,51,2,0,1,0,0
7432852278375091486,2024-11-04,2,415,58,2,0,1,0,0
7432852278375091486,2024-11-05,3,435,60,2,0,1,0,0
7432852278375091486,2024-11-06,4,444,61,2,0,1,0,0
7432852278375091486,2024-11-07,5,453,62,2,0,1,0,0
7432852435720228142,2024-11-02,0,412,35,2,0,2,0,0
7432852435720228142,2024-11-03,1,1541,75,2,0,2,0,0
7432852435720228142,2024-11-04,2,1560,79,3,0,2,0,0
7432852435720228142,2024-11-05,3,1567,81,3,0,2,0,0
7432852435720228142,2024-11-06,4,1569,81,3,0,2,0,0
7432852435720228142,2024-11-07,5,1578,81,3,0,2,0,0
7432853201734372654,2024-11-03,1,496,30,0,0,0,0,0
7432853201734372654,2024-11-04,2,562,35,0,0,0,0,0
7432853201734372654,2024-11-05,3,584,35,0,0,0,0,0
7432853201734372654,2024-11-06,4,594,35,0,0,0,0,0
7432853201734372654,2024-11-07,5,613,35,0,0,0,0,0
7432855059383274783,2024-11-03,1,303,27,0,2,2,0,0
7432855059383274783,2024-11-04,2,347,31,1,2,2,0,0
7432855059383274783,2024-11-05,3,361,35,2,2,2,0,0
7432855059383274783,2024-11-06,4,376,38,2,2,2,0,0
7432855059383274783,2024-11-07,5,385,38,2,2,2,0,0
7432855876278439211,2024-11-03,1,665,81,29,0,2,0,0
7432855876278439211,2024-11-04,2,787,100,29,0,3,0,0
7432855876278439211,2024-11-05,3,857,110,33,0,3,0,0
7432855876278439211,2024-11-06,4,905,113,33,0,3,0,0
7432855876278439211,2024-11-07,5,928,115,33,0,3,0,0
7432856198099029290,2024-11-03,1,314,34,0,0,0,0,0
7432856198099029290,2024-11-04,2,360,34,0,0,0,0,0
7432856198099029290,2024-11-05,3,397,34,0,0,0,0,0
7432856198099029290,2024-11-06,4,416,34,0,0,0,0,0
7432856198099029290,2024-11-07,5,441,34,0,0,0,0,0
7432856358728256810,2024-11-03,1,316,13,5,0,0,0,0
7432856358728256810,2024-11-04,2,376,13,5,0,0,0,0
7432856358728256810,2024-11-05,3,405,13,4,0,0,0,0
7432856358728256810,2024-11-06,4,429,13,4,0,0,0,0
7432856358728256810,2024-11-07,5,449,13,4,0,0,0,0
7432857207160556843,2024-11-03,1,315,18,0,0,1,0,0
7432857207160556843,2024-11-04,2,377,20,0,0,1,0,0
7432857207160556843,2024-11-05,3,424,21,0,0,1,0,0
7432857207160556843,2024-11-06,4,461,21,0,0,1,0,0
7432857207160556843,2024-11-07,5,502,21,0,0,1,0,0
7432857814827109663,2024-11-02,0,46,1,0,1,0,0,0
7432857814827109663,2024-11-03,1,133,7,1,1,0,0,0
7432857814827109663,2024-11-04,2,141,8,1,1,0,0,0
7432857814827109663,2024-11-05,3,148,10,1,1,0,0,0
7432857814827109663,2024-11-06,4,151,10,1,1,0,0,0
7432857814827109663,2024-11-07,5,151,10,1,1,0,0,0
7432858090334194986,2024-11-03,1,535,33,0,0,1,0,0
7432858090334194986,2024-11-04,2,675,36,1,0,1,0,0
7432858090334194986,2024-11-05,3,791,40,1,0,1,0,0
7432858090334194986,2024-11-06,4,859,42,1,0,1,0,0
7432858090334194986,2024-11-07,5,921,44,1,0,1,0,0
7432858606783008030,2024-11-02,0,31,2,0,0,0,0,0
7432858606783008030,2024-11-03,1,92,4,1,0,0,0,0
7432858606783008030,2024-11-04,2,94,4,1,0,0,0,0
7432858606783008030,2024-11-05,3,94,4,1,0,0,0,0
7432858606783008030,2024-11-06,4,94,4,1,0,0,0,0
7432858606783008030,2024-11-07,5,94,4,1,0,0,0,0
7432862521565957418,2024-11-02,0,163,23,2,0,1,0,0
7432862521565957418,2024-11-03,1,703,110,2,0,5,0,0
7432862521565957418,2024-11-04,2,748,114,2,0,5,0,0
7432862521565957418,2024-11-05,3,757,115,2,0,5,0,0
7432862521565957418,2024-11-06,4,767,115,2,0,5,0,0
7432862521565957418,2024-11-07,5,773,115,2,0,5,0,0
7432862608870657326,2024-11-03,1,280,12,2,1,0,0,0
7432862608870657326,2024-11-04,2,292,12,2,1,0,0,0
7432862608870657326,2024-11-05,3,298,13,2,1,0,0,0
7432862608870657326,2024-11-06,4,303,13,2,1,0,0,0
7432862608870657326,2024-11-07,5,307,13,2,1,0,0,0
7432863751117819178,2024-11-03,1,45,2,1,0,0,0,0
7432863751117819178,2024-11-04,2,51,2,1,0,0,0,0
7432863751117819178,2024-11-05,3,52,2,1,0,0,0,0
7432863751117819178,2024-11-06,4,54,2,1,0,0,0,0
7432863751117819178,2024-11-07,5,56,2,1,0,0,0,0
7432864889388977439,2024-11-03,1,450,39,12,1,0,0,0
7432864889388977439,2024-11-04,2,477,42,12,1,0,0,0
7432864889388977439,2024-11-05,3,488,43,12,1,0,0,0
7432864889388977439,2024-11-06,4,492,44,12,1,0,0,0
7432864889388977439,2024-11-07,5,499,45,12,1,0,0,0
7432867363525119263,2024-11-02,0,90,9,0,0,0,0,0
7432867363525119263,2024-11-03,1,1125,60,2,0,0,0,0
7432867363525119263,2024-11-04,2,1138,62,2,0,0,0,0
7432867363525119263,2024-11-05,3,1146,62,2,0,0,0,0
7432867363525119263,2024-11-06,4,1152,62,2,0,0,0,0
7432867363525119263,2024-11-07,5,1160,63,2,0,0,0,0
7432868390898781482,2024-11-03,1,448,40,1,1,0,0,0
7432868390898781482,2024-11-04,2,471,41,1,1,0,0,0
7432868390898781482,2024-11-05,3,479,41,1,1,0,0,0
7432868390898781482,2024-11-06,4,482,41,1,1,0,0,0
7432868390898781482,2024-11-07,5,485,41,1,1,0,0,0
7432869346449362219,2024-11-03,1,7420,399,22,13,19,5,1
7432869346449362219,2024-11-04,2,10383,504,24,14,24,6,1
7432869346449362219,2024-11-05,3,13122,584,26,14,26,7,1
7432869346449362219,2024-11-06,4,14230,609,27,14,29,7,1
7432869346449362219,2024-11-07,5,15251,639,27,16,32,7,2
7432870100186844458,2024-11-03,1,867,97,2,0,3,1,0
7432870100186844458,2024-11-04,2,928,102,2,0,3,1,0
7432870100186844458,2024-11-05,3,949,105,2,0,3,2,0
7432870100186844458,2024-11-06,4,965,105,2,0,3,2,0
7432870100186844458,2024-11-07,5,971,106,2,0,3,2,0
7432871797445512494,2024-11-03,1,1031,28,3,3,3,0,0
7432871797445512494,2024-11-04,2,1126,29,3,3,3,0,0
7432871797445512494,2024-11-05,3,1176,29,3,3,3,0,0
7432871797445512494,2024-11-06,4,1218,29,3,3,3,0,0
7432871797445512494,2024-11-07,5,1265,29,3,3,3,0,0
7432871963334331691,2024-11-03,1,35478,3852,29,9,86,5,0
7432871963334331691,2024-11-04,2,49984,5233,33,9,118,5,0
7432871963334331691,2024-11-05,3,57897,5770,38,13,123,5,0
7432871963334331691,2024-11-06,4,73345,6177,39,13,132,5,0
7432871963334331691,2024-11-07,5,80706,6364,41,14,137,6,0
7432874288341945631,2024-11-03,1,1256,174,0,1,1,0,0
7432874288341945631,2024-11-04,2,1280,176,0,1,1,0,0
7432874288341945631,2024-11-05,3,1301,177,0,1,1,0,0
7432874288341945631,2024-11-06,4,1327,178,0,1,1,0,0
7432874288341945631,2024-11-07,5,1344,178,0,1,1,0,0
7432874327378332970,2024-11-03,1,1322,54,6,1,2,0,0
7432874327378332970,2024-11-04,2,1915,64,6,2,2,0,0
7432874327378332970,2024-11-05,3,2546,69,6,2,3,0,0
7432874327378332970,2024-11-06,4,2730,71,6,2,3,0,0
7432874327378332970,2024-11-07,5,2836,71,6,2,3,0,0
7432876425604058411,2024-11-03,1,2088,59,3,2,3,1,0
7432876425604058411,2024-11-04,2,2129,59,3,2,3,1,0
7432876425604058411,2024-11-05,3,2139,59,3,2,3,1,0
7432876425604058411,2024-11-06,4,2152,59,3,2,3,1,0
7432876425604058411,2024-11-07,5,2157,59,3,2,3,1,0
7432877453632081194,2024-11-03,1,357,51,1,0,2,0,0
7432877453632081194,2024-11-04,2,411,58,1,0,3,1,0
7432877453632081194,2024-11-05,3,454,63,1,1,5,1,0
7432877453632081194,2024-11-06,4,477,63,1,1,5,1,0
7432877453632081194,2024-11-07,5,502,66,1,1,5,1,0
7432878498538196266,2024-11-03,1,163,9,0,0,0,0,0
7432878498538196266,2024-11-04,2,171,12,0,0,0,0,0
7432878498538196266,2024-11-05,3,173,12,0,0,0,0,0
7432878498538196266,2024-11-06,4,178,13,0,0,0,0,0
7432878498538196266,2024-11-07,5,182,13,0,0,0,0,0
7432880184988126506,2024-11-03,1,39,5,3,1,1,0,0
7432880184988126506,2024-11-04,2,44,5,3,1,1,0,0
7432880184988126506,2024-11-05,3,49,5,3,1,1,0,0
7432880184988126506,2024-11-06,4,52,6,3,1,1,0,0
7432880184988126506,2024-11-07,5,57,6,3,1,1,0,0
7432880617676606750,2024-11-03,1,439,71,11,2,2,0,0
7432880617676606750,2024-11-04,2,502,78,12,2,2,0,0
7432880617676606750,2024-11-05,3,525,81,12,2,2,0,0
7432880617676606750,2024-11-06,4,529,81,12,2,2,0,0
7432880617676606750,2024-11-07,5,540,81,12,2,2,0,0
7432881873254239531,2024-11-03,1,2484,256,1,0,7,0,0
7432881873254239531,2024-11-04,2,3471,308,2,6,8,1,0
7432881873254239531,2024-11-05,3,4169,339,2,6,10,2,0
7432881873254239531,2024-11-06,4,4573,361,2,6,10,2,0
7432881873254239531,2024-11-07,5,4860,368,2,6,11,2,0
7432882167887285547,2024-11-03,1,580,4,0,0,1,0,0
7432882167887285547,2024-11-04,2,591,5,0,0,1,0,0
7432882167887285547,2024-11-05,3,593,5,0,0,1,0,0
7432882167887285547,2024-11-06,4,599,5,0,0,1,0,0
7432882167887285547,2024-11-07,5,599,5,0,0,1,0,0
7432883801170152746,2024-11-03,1,2300,51,5,1,1,0,0
7432883801170152746,2024-11-04,2,2430,52,5,1,1,0,0
7432883801170152746,2024-11-05,3,2449,52,5,1,1,0,0
7432883801170152746,2024-11-06,4,2455,52,5,1,1,0,0
7432883801170152746,2024-11-07,5,2473,54,6,1,1,0,0
7432884101369171242,2024-11-03,1,289,13,1,0,0,0,0
7432884101369171242,2024-11-04,2,300,14,1,0,0,0,0
7432884101369171242,2024-11-05,3,311,14,1,0,0,0,0
7432884101369171242,2024-11-06,4,328,16,1,0,0,0,0
7432884101369171242,2024-11-07,5,565,20,1,0,0,0,0
7432884233611283742,2024-11-03,1,9,1,0,1,0,0,0
7432884233611283742,2024-11-04,2,14,1,0,1,0,0,0
7432884233611283742,2024-11-05,3,14,1,0,1,0,0,0
7432884233611283742,2024-11-06,4,17,2,0,1,0,0,0
7432884233611283742,2024-11-07,5,17,2,0,1,0,0,0
7432884780166909214,2024-11-03,1,740,95,2,0,2,0,0
7432884780166909214,2024-11-04,2,834,106,3,0,2,0,0
7432884780166909214,2024-11-05,3,881,117,4,0,2,0,0
7432884780166909214,2024-11-06,4,914,120,4,0,2,0,0
7432884780166909214,2024-11-07,5,940,122,4,0,2,0,0
7432885064511376682,2024-11-03,1,251,12,2,0,0,0,0
7432885064511376682,2024-11-04,2,295,17,3,0,0,0,0
7432885064511376682,2024-11-05,3,329,17,3,0,0,0,0
7432885064511376682,2024-11-06,4,386,19,3,0,0,0,0
7432885064511376682,2024-11-07,5,444,22,3,0,0,0,0
7432885900436098334,2024-11-03,1,398,81,5,0,1,0,0
7432885900436098334,2024-11-04,2,449,88,7,0,1,0,0
7432885900436098334,2024-11-05,3,466,89,7,0,1,0,0
7432885900436098334,2024-11-06,4,484,91,7,0,1,0,0
7432885900436098334,2024-11-07,5,493,92,7,0,1,0,0
7432886157282708766,2024-11-03,1,306,6,0,0,0,0,0
7432886157282708766,2024-11-04,2,339,7,1,0,0,0,0
7432886157282708766,2024-11-05,3,363,8,1,0,0,0,0
7432886157282708766,2024-11-06,4,372,8,1,0,0,0,0
7432886157282708766,2024-11-07,5,389,8,1,0,0,0,0
7432886563744304414,2024-11-03,1,299,51,5,1,1,0,0
7432886563744304414,2024-11-04,2,318,52,5,1,1,0,0
7432886563744304414,2024-11-05,3,327,53,5,1,1,0,0
7432886563744304414,2024-11-06,4,330,53,5,1,1,0,0
7432886563744304414,2024-11-07,5,331,53,5,1,1,0,0
7432886682552405294,2024-11-03,1,304,30,3,0,0,0,0
7432886682552405294,2024-11-04,2,318,33,3,0,0,0,0
7432886682552405294,2024-11-05,3,334,34,3,0,0,0,0
7432886682552405294,2024-11-06,4,357,35,3,0,0,0,0
7432886682552405294,2024-11-07,5,551,37,3,0,0,0,0
7432890646857305386,2024-11-03,1,9474,1593,32,105,83,10,5
7432890646857305386,2024-11-04,2,13312,2215,52,179,126,11,6
7432890646857305386,2024-11-05,3,15977,2559,55,252,155,18,7
7432890646857305386,2024-11-06,4,18438,2855,63,306,176,23,9
7432890646857305386,2024-11-07,5,20880,3106,64,358,195,28,11
7432893777880075551,2024-11-03,1,1512,20,0,1,6,0,0
7432893777880075551,2024-11-04,2,1585,22,0,1,6,0,0
7432893777880075551,2024-11-05,3,1640,22,0,1,7,0,0
7432893777880075551,2024-11-06,4,2013,24,0,1,7,0,0
7432893777880075551,2024-11-07,5,2131,25,0,1,7,0,0
7432894142692347182,2024-11-03,1,76664,5616,56,23,320,5,0
7432894142692347182,2024-11-04,2,105319,7924,74,34,447,7,0
7432894142692347182,2024-11-05,3,114345,8622,80,40,488,7,0
7432894142692347182,2024-11-06,4,118095,8869,79,42,498,7,0
7432894142692347182,2024-11-07,5,120781,9032,79,42,508,10,0
7432895600074509611,2024-11-03,1,2227,88,4,4,6,0,0
7432895600074509611,2024-11-04,2,2277,89,4,4,6,0,0
7432895600074509611,2024-11-05,3,2287,89,4,4,6,0,0
7432895600074509611,2024-11-06,4,2298,89,4,4,6,0,0
7432895600074509611,2024-11-07,5,2311,89,4,4,6,0,0
7432897295995129118,2024-11-03,1,721,10,1,0,0,0,0
7432897295995129118,2024-11-04,2,731,10,1,0,0,0,0
7432897295995129118,2024-11-05,3,739,10,1,0,0,0,0
7432897295995129118,2024-11-06,4,743,10,1,0,0,0,0
7432897295995129118,2024-11-07,5,748,10,1,0,0,0,0
7432898012235517230,2024-11-03,1,696,3,0,0,2,0,0
7432898012235517230,2024-11-04,2,789,4,0,0,2,0,0
7432898012235517230,2024-11-05,3,808,4,0,0,2,0,0
7432898012235517230,2024-11-06,4,827,4,0,0,2,0,0
7432898012235517230,2024-11-07,5,891,4,0,0,2,0,0
7432898012717911327,2024-11-03,1,323,29,1,0,0,0,0
7432898012717911327,2024-11-04,2,332,29,1,0,0,0,0
7432898012717911327,2024-11-05,3,344,31,1,0,0,0,0
7432898012717911327,2024-11-06,4,344,31,1,0,0,0,0
7432898012717911327,2024-11-07,5,344,31,1,0,0,0,0
7432898291513265450,2024-11-03,1,431,69,1,0,1,0,0
7432898291513265450,2024-11-04,2,485,75,1,0,1,0,0
7432898291513265450,2024-11-05,3,523,82,1,0,1,0,0
7432898291513265450,2024-11-06,4,545,84,1,0,1,0,0
7432898291513265450,2024-11-07,5,554,86,1,0,1,0,0
7432898549655850245,2024-11-03,1,286,25,3,0,0,0,0
7432898549655850245,2024-11-04,2,300,27,3,0,0,0,0
7432898549655850245,2024-11-05,3,306,27,3,0,0,0,0
7432898549655850245,2024-11-06,4,310,27,3,0,0,0,0
7432898549655850245,2024-11-07,5,313,28,3,0,0,0,0
7432898736121990430,2024-11-03,1,86939,7171,22,145,720,63,1
7432898736121990430,2024-11-04,2,152167,12386,39,209,1277,104,1
7432898736121990430,2024-11-05,3,174172,14306,46,251,1503,126,1
7432898736121990430,2024-11-06,4,181305,14737,47,251,1545,131,1
7432898736121990430,2024-11-07,5,185454,14926,47,253,1561,137,1
7432900293492297003,2024-11-03,1,253,7,0,0,1,0,0
7432900293492297003,2024-11-04,2,259,7,0,0,1,0,0
7432900293492297003,2024-11-05,3,263,7,0,0,1,0,0
7432900293492297003,2024-11-06,4,264,7,0,0,1,0,0
7432900293492297003,2024-11-07,5,266,7,0,0,1,0,0
7432902516603358506,2024-11-03,1,1115,3,0,0,1,0,0
7432902516603358506,2024-11-04,2,1121,4,0,0,1,0,0
7432902516603358506,2024-11-05,3,1122,4,0,0,1,0,0
7432902516603358506,2024-11-06,4,1122,4,0,0,1,0,0
7432902516603358506,2024-11-07,5,1123,4,0,0,1,0,0
7432904116264881439,2024-11-03,1,298,10,2,0,1,0,0
7432904116264881439,2024-11-04,2,328,15,2,0,2,0,0
7432904116264881439,2024-11-05,3,336,16,2,0,2,0,0
7432904116264881439,2024-11-06,4,347,16,2,0,3,0,0
7432904116264881439,2024-11-07,5,365,17,2,0,5,0,0
7432904961949814062,2024-11-03,1,309,14,2,1,0,0,0
7432904961949814062,2024-11-04,2,327,14,2,1,0,0,0
7432904961949814062,2024-11-05,3,335,15,2,1,0,0,0
7432904961949814062,2024-11-06,4,342,15,2,1,0,0,0
7432904961949814062,2024-11-07,5,347,15,2,1,0,0,0
7432906655102143786,2024-11-03,1,1411,8,0,0,1,0,0
7432906655102143786,2024-11-04,2,1418,9,0,0,1,0,0
7432906655102143786,2024-11-05,3,1420,9,0,0,1,0,0
7432906655102143786,2024-11-06,4,1423,9,0,0,1,0,0
7432906655102143786,2024-11-07,5,1425,9,0,0,1,0,0
7432907264069078303,2024-11-03,1,142,9,1,1,0,0,0
7432907264069078303,2024-11-04,2,266,9,1,4,0,0,0
7432907264069078303,2024-11-05,3,268,9,1,4,0,0,0
7432907264069078303,2024-11-06,4,270,9,1,4,0,0,0
7432907264069078303,2024-11-07,5,270,9,1,4,0,0,0
7432907582852910379,2024-11-03,1,470,13,5,0,1,0,0
7432907582852910379,2024-11-04,2,497,14,6,0,2,0,0
7432907582852910379,2024-11-05,3,503,14,6,0,2,0,0
7432907582852910379,2024-11-06,4,504,14,6,0,2,0,0
7432907582852910379,2024-11-07,5,506,14,6,0,2,0,0
7432908268407737642,2024-11-03,1,11166,1407,135,55,95,5,0
7432908268407737642,2024-11-04,2,13386,1674,163,65,115,8,0
7432908268407737642,2024-11-05,3,14332,1753,166,65,121,9,0
7432908268407737642,2024-11-06,4,14977,1803,172,65,123,9,0
7432908268407737642,2024-11-07,5,15798,1860,176,65,129,9,0
7432908946735648046,2024-11-03,1,614,160,3,0,6,0,0
7432908946735648046,2024-11-04,2,847,216,4,0,7,0,0
7432908946735648046,2024-11-05,3,970,240,4,1,8,0,0
7432908946735648046,2024-11-06,4,995,242,4,1,8,1,0
7432908946735648046,2024-11-07,5,1017,243,4,1,8,1,0
7432912262215568683,2024-11-03,1,289,30,1,0,1,0,0
7432912262215568683,2024-11-04,2,327,35,2,0,1,0,0
7432912262215568683,2024-11-05,3,344,39,2,0,1,0,0
7432912262215568683,2024-11-06,4,365,42,2,0,1,0,0
7432912262215568683,2024-11-07,5,388,44,2,0,1,0,0
7432912664700996906,2024-11-03,1,1532,132,14,3,8,0,0
7432912664700996906,2024-11-04,2,2019,181,14,6,16,1,0
7432912664700996906,2024-11-05,3,2349,211,14,6,18,1,0
7432912664700996906,2024-11-06,4,2567,223,14,7,18,1,0
7432912664700996906,2024-11-07,5,2729,231,14,7,18,1,0
7432913145817074975,2024-11-03,1,38279,5823,742,22,120,9,1
7432913145817074975,2024-11-04,2,43162,6596,556,26,141,12,1
7432913145817074975,2024-11-05,3,43891,6701,563,26,146,12,1
7432913145817074975,2024-11-06,4,45887,6991,567,26,150,13,1
7432913145817074975,2024-11-07,5,51941,8063,602,32,172,17,1
7433126979391540511,2024-11-03,0,1384,17,7,6,7,0,0
7433126979391540511,2024-11-04,1,1775,24,9,6,7,0,0
7433126979391540511,2024-11-05,2,4978,43,10,7,8,0,0
7433126979391540511,2024-11-06,3,13056,62,10,14,11,1,0
7433126979391540511,2024-11-07,4,19516,81,10,17,14,1,0
7433126979391540511,2024-11-08,5,23626,90,10,17,14,1,0
7433201211123191083,2024-11-03,0,2561,196,1,1,8,0,0
7433201211123191083,2024-11-04,1,1395937,70034,288,444,2728,33,7
7433201211123191083,2024-11-05,2,2603360,162891,512,956,6181,65,11
7433201211123191083,2024-11-06,3,3165753,199234,596,1147,7675,83,12
7433201211123191083,2024-11-07,4,3362751,209579,630,1207,8047,88,14
7433201211123191083,2024-11-08,5,3584433,219741,659,1277,8374,96,18
7433223089904962862,2024-11-04,1,7791,1326,7,2,27,8,0
7433223089904962862,2024-11-05,2,10013,1626,11,2,41,10,0
7433223089904962862,2024-11-06,3,11061,1729,12,2,50,10,0
7433223089904962862,2024-11-07,4,11892,1828,12,4,54,11,0
7433223089904962862,2024-11-08,5,12678,1939,13,4,60,11,0
7433223173589437727,2024-11-03,0,254,26,0,0,2,0,0
7433223173589437727,2024-11-04,1,603,53,3,0,7,0,0
7433223173589437727,2024-11-05,2,622,55,3,0,7,0,0
7433223173589437727,2024-11-06,3,624,55,3,0,7,0,0
7433223173589437727,2024-11-07,4,629,55,3,0,7,0,0
7433223173589437727,2024-11-08,5,632,55,3,0,7,0,0
7433223196716846379,2024-11-04,1,892,19,4,0,1,0,0
7433223196716846379,2024-11-05,2,1108,28,6,0,2,0,0
7433223196716846379,2024-11-06,3,1202,31,6,0,2,0,0
7433223196716846379,2024-11-07,4,1259,31,6,0,2,0,0
7433223196716846379,2024-11-08,5,1278,31,6,0,2,0,0
7433224330659548446,2024-11-03,0,187,8,0,6,0,0,0
7433224330659548446,2024-11-04,1,300,9,0,6,0,0,0
7433224330659548446,2024-11-05,2,308,9,0,6,0,0,0
7433224330659548446,2024-11-06,3,314,9,0,6,0,0,0
7433224330659548446,2024-11-07,4,321,9,0,6,0,0,0
7433224330659548446,2024-11-08,5,323,9,0,6,0,0,0
7433225697310592298,2024-11-03,0,783,6,1,1,1,0,0
7433225697310592298,2024-11-04,1,920,8,8,1,2,0,0
7433225697310592298,2024-11-05,2,951,8,8,1,2,0,0
7433225697310592298,2024-11-06,3,967,8,8,1,2,0,0
7433225697310592298,2024-11-07,4,969,8,8,1,2,0,0
7433225697310592298,2024-11-08,5,969,8,8,1,2,0,0
7433226305887391019,2024-11-03,0,253,25,0,0,1,0,0
7433226305887391019,2024-11-04,1,366,33,2,2,1,0,0
7433226305887391019,2024-11-05,2,373,34,2,2,1,0,0
7433226305887391019,2024-11-06,3,378,34,2,2,1,0,0
7433226305887391019,2024-11-07,4,379,34,2,2,1,0,0
7433226305887391019,2024-11-08,5,381,34,2,2,1,0,0
7433228266779036958,2024-11-03,0,24,0,0,0,0,0,0
7433228266779036958,2024-11-04,1,77,2,0,0,0,0,0
7433228266779036958,2024-11-05,2,80,2,0,0,0,0,0
7433228266779036958,2024-11-06,3,82,2,0,0,0,0,0
7433228266779036958,2024-11-07,4,82,2,0,0,0,0,0
7433228266779036958,2024-11-08,5,82,2,0,0,0,0,0
7433228515853585706,2024-11-04,1,405,10,0,0,0,0,0
7433228515853585706,2024-11-05,2,419,11,0,0,0,0,0
7433228515853585706,2024-11-06,3,431,11,0,0,0,0,0
7433228515853585706,2024-11-07,4,438,12,0,0,0,0,0
7433228515853585706,2024-11-08,5,441,12,0,0,0,0,0
7433229009988799786,2024-11-04,1,1958,149,6,13,5,0,0
7433229009988799786,2024-11-05,2,4640,273,11,63,12,5,1
7433229009988799786,2024-11-06,3,5786,305,13,80,15,6,1
7433229009988799786,2024-11-07,4,6225,323,14,90,16,6,1
7433229009988799786,2024-11-08,5,6546,338,14,93,16,6,1
7433229752552607022,2024-11-04,1,134,23,0,0,5,0,0
7433229752552607022,2024-11-05,2,145,28,0,0,5,0,0
7433229752552607022,2024-11-06,3,152,28,0,0,5,0,0
7433229752552607022,2024-11-07,4,154,28,0,0,5,0,0
7433229752552607022,2024-11-08,5,157,30,0,0,5,0,0
7433230330863258926,2024-11-04,1,21058,723,22,27,33,5,0
7433230330863258926,2024-11-05,2,21991,781,22,27,35,6,0
7433230330863258926,2024-11-06,3,22553,800,23,27,38,6,0
7433230330863258926,2024-11-07,4,22880,814,24,27,38,7,0
7433230330863258926,2024-11-08,5,23157,822,24,28,38,7,0
7433230619150191903,2024-11-04,1,403,19,0,0,0,0,0
7433230619150191903,2024-11-05,2,420,19,0,0,0,0,0
7433230619150191903,2024-11-06,3,424,19,0,0,0,0,0
7433230619150191903,2024-11-07,4,428,19,0,0,0,0,0
7433230619150191903,2024-11-08,5,437,20,0,0,0,0,0
7433231124589055278,2024-11-03,0,1,1,1,0,1,0,0
7433231124589055278,2024-11-04,1,30,3,1,0,3,0,0
7433231124589055278,2024-11-05,2,40,3,1,0,3,0,0
7433231124589055278,2024-11-06,3,95,3,1,0,3,0,0
7433231124589055278,2024-11-07,4,100,3,1,0,3,0,0
7433231124589055278,2024-11-08,5,105,3,1,0,3,0,0
7433233099690986783,2024-11-04,1,356,11,0,2,0,0,0
7433233099690986783,2024-11-05,2,397,12,0,2,0,0,0
7433233099690986783,2024-11-06,3,445,12,1,2,0,0,0
7433233099690986783,2024-11-07,4,514,16,5,2,0,0,0
7433233099690986783,2024-11-08,5,612,17,5,3,0,0,0
7433233843039128874,2024-11-04,1,1904,62,2,0,0,0,0
7433233843039128874,2024-11-05,2,2997,76,2,0,0,0,0
7433233843039128874,2024-11-06,3,3354,84,2,0,0,0,0
7433233843039128874,2024-11-07,4,3479,84,2,0,0,0,0
7433233843039128874,2024-11-08,5,3645,89,2,0,0,0,0
7433234080239488299,2024-11-03,0,40,1,0,0,0,0,0
7433234080239488299,2024-11-04,1,130,22,0,0,2,0,0
7433234080239488299,2024-11-05,2,136,22,1,0,2,0,0
7433234080239488299,2024-11-06,3,142,22,1,0,2,0,0
7433234080239488299,2024-11-07,4,148,22,1,0,2,0,0
7433234080239488299,2024-11-08,5,149,22,1,0,2,0,0
7433234543735213354,2024-11-03,0,347,60,2,0,2,2,0
7433234543735213354,2024-11-04,1,886,127,4,0,3,2,0
7433234543735213354,2024-11-05,2,1060,140,5,0,4,2,0
7433234543735213354,2024-11-06,3,1156,143,5,0,4,2,0
7433234543735213354,2024-11-07,4,1216,151,5,0,4,2,0
7433234543735213354,2024-11-08,5,1298,157,5,1,4,2,0
7433234692658285855,2024-11-04,1,259,4,0,0,0,0,0
